,big_param_persist,small_param_persist,persistComps,big_pvals_persist,small_pvals_persist,big_param_pivot,small_param_pivot,pivotComps,big_pvals_pivot,small_pvals_pivot
TC_TF,-0.5195012467750318,-0.5206090634609497,0.2132462035067257,0.19152696072404551,0.19058724351168244,0.023963060864013657,0.022348359780909807,-6.7382922919029715,0.945193667198221,0.9488595890218412
TC_DG,-0.7018424823495322,-0.7042088095007671,0.3371592929674625,0.09006788534834383,0.08816826209505835,0.38957162361694486,0.4047930419835999,3.9072194800363156,0.24909240023749424,0.2305062853833254
TC_TS,-0.9007379128903835,-0.9038300724261418,0.3432918156887395,0.08949238458581754,0.08663162323756289,0.34661809533511134,0.3798085461829044,9.575510134779439,0.37110564700141646,0.3234845658339779
TC_BE,0.25682067706565326,0.2568550876755213,0.013398691359743206,0.6087987532086083,0.6083190750020884,0.34760934437438973,0.3674751653127854,5.71498472635976,0.4658521525269971,0.43945586680694637
TC_RE,0.22632247682145248,0.22636919766167948,0.020643482204313984,0.566581272913216,0.5659184595028617,0.5852432067006027,0.6038983096043956,3.187581280774514,0.11115929877246991,0.0992172820174699
TC_ME,-0.5508019587974143,-0.554165402903171,0.6106449064015943,0.31860006127996976,0.3155475301224385,-0.2197614480641768,-0.21559738551145638,-1.8948102997138936,0.670020167004149,0.6757416067343778
TC_EE,-0.25688204931408104,-0.2616069007781351,1.839307758821688,0.6097629882538073,0.6017268910785949,0.29043492005136634,0.3173920570075239,9.28164455961077,0.5076470808141912,0.46740299791399254
TC_GR,0.913867733225461,0.9107131184470818,-0.345193802526007,0.09445761500602547,0.09386650796980356,-0.13308678502126314,-0.08862522991964669,-33.40794136285798,0.8336117907278124,0.8881091812665106
TC_OT,1.5565224465394054,1.5526457918389804,-0.2490587083433257,0.050684843907647395,0.05106119775346158,0.9113822913110528,0.9299622883385099,2.0386611858267774,0.29276244894473913,0.28245922134667567
ForProf,-0.08685969977783148,-0.08460131364148982,-2.6000390769460746,0.7301896537309727,0.7342154073136734,-0.9090562735997393,-0.885714654721735,-2.567675902568121,7.509381038886924e-05,9.462017897931918e-05
awardAmount,0.21100885888090506,0.21159169061807392,0.2762119752980675,0.009554112218877246,0.008687195840780367,0.1506165388336152,0.15808005883481938,4.955312384019835,0.04102250595790053,0.030271115777439156
early,-0.9907209749805259,-0.9948333408499661,0.4150882007440115,0.009059183585121857,0.007508182228017181,0.00026594142010792567,0.050742277721227115,18980.246206339212,0.9993561997514597,0.8749428266677971
middle,-0.5489285312660938,-0.5517470167677985,0.5134521784108997,0.0831994476954271,0.07093359469828686,0.006543047001146481,0.06212324485440003,849.4543573279348,0.9820260421889362,0.8247314813925187
