,big_param_persist,small_param_persist,persistComps,big_pvals_persist,small_pvals_persist,big_param_pivot,small_param_pivot,pivotComps,big_pvals_pivot,small_pvals_pivot
TC_TF,-0.698942298148401,-0.5206090634609497,-25.51472920724383,0.12975195884042648,0.19058724351168244,-0.5736541547426969,0.022348359780909807,-103.89578975348549,0.1633048533143927,0.9488595890218412
TC_DG,-0.745510178433839,-0.7042088095007671,-5.5400140907314555,0.12586448486770555,0.08816826209505835,-0.15999830333841214,0.4047930419835999,-352.99833406821995,0.6987146778829929,0.2305062853833254
TC_TS,-0.9180565987461905,-0.9038300724261418,-1.5496349941254381,0.10622304460739664,0.08663162323756289,-0.054520139822782566,0.3798085461829044,-796.638980416173,0.8992948993858846,0.3234845658339779
TC_BE,0.05045273189402074,0.2568550876755213,409.1004550854891,0.93053771730402,0.6083190750020884,-0.3350353591034086,0.3674751653127854,-209.68250225772863,0.5449144111529765,0.43945586680694637
TC_RE,0.029960100951749394,0.22636919766167948,655.5688748387264,0.9506312736357571,0.5659184595028617,-0.05394958168638451,0.6038983096043956,-1219.3753329079177,0.9032828330738818,0.0992172820174699
TC_ME,-0.5542181298598489,-0.554165402903171,-0.00951375529545382,0.38363633746995496,0.3155475301224385,-0.7930847528734208,-0.21559738551145638,-72.81534101742258,0.18223641567652105,0.6757416067343778
TC_EE,-0.3127706051750911,-0.2616069007781351,-16.358220226070866,0.5790793453637326,0.6017268910785949,-0.21139869334490338,0.3173920570075239,-250.13908174431765,0.6723144674126706,0.46740299791399254
TC_GR,0.6223910580353392,0.9107131184470818,46.3249040437486,0.2921181310163976,0.09386650796980356,-0.8275007543122117,-0.08862522991964669,-89.29001218937755,0.2181298850581046,0.8881091812665106
TC_OT,1.3934911642655208,1.5526457918389804,11.421287171013148,0.10590162788794674,0.05106119775346158,0.1224465197817866,0.9299622883385099,659.4844590077422,0.8951439126925946,0.28245922134667567
ForProf,-0.15227200614166211,-0.08460131364148982,-44.44066523771724,0.5647643501579582,0.7342154073136734,-1.021732210518361,-0.885714654721735,-13.312446685772924,1.595133747608927e-05,9.462017897931918e-05
awardAmount,0.185947370201024,0.21159169061807392,13.791171334838646,0.02647782464562228,0.008687195840780367,0.11907077918865351,0.15808005883481938,32.761421326016766,0.11545995606182781,0.030271115777439156
