,big_param_persist,small_param_persist,persistComps,big_pvals_persist,small_pvals_persist,big_param_pivot,small_param_pivot,pivotComps,big_pvals_pivot,small_pvals_pivot
TC_TF,-0.5144413254741969,-0.5206090634609497,1.1989196204382713,0.19867784629928753,0.19058724351168244,0.01948865980423429,0.022348359780909807,14.673661531380382,0.9553941614401272,0.9488595890218412
TC_DG,-0.6968192040680045,-0.7042088095007671,1.060476719014407,0.09146033804102749,0.08816826209505835,0.35950859608977054,0.4047930419835999,12.596206707258167,0.2837790530625218,0.2305062853833254
TC_TS,-0.8881953511028312,-0.9038300724261418,1.7602795718191555,0.09288601426434767,0.08663162323756289,0.37381785942638085,0.3798085461829044,1.6025683646351654,0.3310200475185161,0.3234845658339779
TC_BE,0.2764648875370823,0.2568550876755213,-7.093052588434312,0.5826289170524626,0.6083190750020884,0.38844723671028325,0.3674751653127854,-5.3989498226600885,0.4153424832253796,0.43945586680694637
TC_RE,0.21981134208508188,0.22636919766167948,2.9834018183007456,0.577391337715536,0.5659184595028617,0.5242469586953895,0.6038983096043956,15.193478872480599,0.15015890298381226,0.0992172820174699
TC_ME,-0.5449580490599188,-0.554165402903171,1.6895527755091013,0.32396625326372386,0.3155475301224385,-0.25918120375496867,-0.21559738551145638,-16.815964125514544,0.6147491855028241,0.6757416067343778
TC_EE,-0.23298694046518223,-0.2616069007781351,12.283933277895398,0.6419473730313421,0.6017268910785949,0.3019457639978219,0.3173920570075239,5.115585264449473,0.49166297416661786,0.46740299791399254
TC_GR,0.928080240013289,0.9107131184470818,-1.8712952627844501,0.08864922538596491,0.09386650796980356,-0.0721592941824272,-0.08862522991964669,22.818870283835743,0.9089010960786208,0.8881091812665106
TC_OT,1.563007904424003,1.5526457918389804,-0.6629597045346516,0.04972147941210305,0.05106119775346158,0.896718602619532,0.9299622883385099,3.707259515065831,0.30077852851264353,0.28245922134667567
awardAmount,0.21811878970372317,0.21159169061807392,-2.99245154189384,0.007296523269452436,0.008687195840780367,0.16409983804642334,0.15808005883481938,-3.668363895582263,0.025865784429860716,0.030271115777439156
early,-1.0077019137995156,-0.9948333408499661,-1.2770217832601727,0.006844137514787545,0.007508182228017181,-0.014226484284501361,0.050742277721227115,-456.6747532734201,0.964727593567322,0.8749428266677971
middle,-0.5576388945973794,-0.5517470167677985,-1.0565758390714275,0.06869840834420182,0.07093359469828686,0.01301833254235055,0.06212324485440003,377.19817151930926,0.9629233405860177,0.8247314813925187
