,big_param_persist,small_param_persist,persistComps,big_pvals_persist,small_pvals_persist,big_param_pivot,small_param_pivot,pivotComps,big_pvals_pivot,small_pvals_pivot
TC_TF,-0.709541406055264,-0.7127309026199177,0.4495152132679494,0.058984172548621365,0.056634939912662066,0.09678865669799841,0.06474015238144447,-33.11183914510997,0.7682852983675074,0.8426717022969503
TC_DG,-0.8348053290409412,-0.8267921820548362,-0.9598821075221017,0.03463414491815634,0.03583523128342582,0.44908612326776187,0.45029860971968266,0.2699897389610192,0.15162551441902228,0.1494243428766272
TC_TS,-1.2327679213572642,-1.235779122611949,0.24426343373450957,0.01518386066471376,0.014485765258332001,0.48146789375579074,0.4299453146769923,-10.70114534053056,0.17792677912671917,0.22443552882522244
TC_BE,0.02686594467529602,0.02579417416944223,-3.9893274508203382,0.9555184153099644,0.9572204758250732,0.3922853698700654,0.3749377468726848,-4.422194741324814,0.3981785824055759,0.41705206410655693
TC_RE,0.006482025225543256,0.018393904691715608,183.7678665493626,0.9863697692467163,0.96131432566787,0.6039970413481607,0.6553647393024704,8.504627413348532,0.08501092118669563,0.060850768820763776
TC_ME,-0.692447383438762,-0.6844553754888375,-1.154168264776364,0.19180088659145922,0.19691302024432222,-0.20070817089879447,-0.16572147870225543,-17.43162325672372,0.6843945711273072,0.7362174407153035
TC_EE,-0.513445649091245,-0.5198185460466466,1.2412018617123421,0.29223503584807675,0.28711142556381164,0.35597255979347703,0.3582957092895183,0.6526203866357281,0.4030674227337847,0.3958342673748936
TC_GR,0.7521048831461775,0.7504543553609896,-0.21945447000470203,0.1426165603194197,0.14333499539888792,-0.03053713977423392,-0.03610318869539007,18.227145575213864,0.9599955397339041,0.9525032682003545
TC_OT,1.6058815650276277,1.6086867965200808,0.17468483065903379,0.04186859186750596,0.04146985740364071,0.9003661856709562,0.905868234310946,0.6110901017334046,0.29911477879271386,0.29502538566185166
awardAmount,0.10701695901354961,0.10681581784016035,-0.18795261540163585,0.12311413004369973,0.12434266569889565,0.163559073627818,0.16193102171560275,-0.9953907637798833,0.011682545458087269,0.012066129946877646
