,big_param_persist,small_param_persist,persistComps,big_pvals_persist,small_pvals_persist,big_param_pivot,small_param_pivot,pivotComps,big_pvals_pivot,small_pvals_pivot
awardAmount,0.1713651474786539,0.18594737020102406,8.50944485324042,0.04343735401126679,0.026477824645622365,0.13307094539373845,0.11907077918865361,-10.520828693040617,0.08317693386843353,0.1154599560618277
TC_TF,-0.7210358280248496,-0.6989422981484009,-3.064137594517316,0.11943993658344196,0.12975195884042653,-0.5787103368802573,-0.5736541547426969,-0.8736982589282171,0.16217639822826202,0.1633048533143927
TC_DG,-0.7541726361997108,-0.7455101784338389,-1.1486040927607901,0.12223185314592001,0.12586448486770557,-0.1691477188722786,-0.159998303338412,-5.409127356175122,0.6839335089087263,0.6987146778829931
TC_TS,-0.9650167163468284,-0.9180565987461904,-4.866249133839923,0.09178432326018818,0.10622304460739668,-0.030663982747661567,-0.05452013982278251,77.79862541482878,0.9435362575909169,0.8992948993858847
TC_BE,0.10275509814506849,0.05045273189402123,-50.9000207242344,0.8602397104286419,0.9305377173040194,-0.3865268015521714,-0.33503535910340826,-13.321571037762329,0.48647822049694067,0.5449144111529768
TC_RE,0.10354431080341406,0.029960100951749634,-71.0654301339347,0.8311130425224589,0.9506312736357566,-0.10760868508921315,-0.053949581686384335,-49.865030279240614,0.8099113014372659,0.9032828330738821
TC_ME,-0.4938826131755721,-0.5542181298598489,12.216570309355655,0.4394477686816354,0.38363633746995496,-0.8401313207497779,-0.7930847528734207,-5.59990643300506,0.15896381616053556,0.18223641567652105
TC_EE,-0.2618716860583119,-0.31277060517509087,19.43658739243964,0.6425538236798425,0.5790793453637328,-0.2594428370784104,-0.21139869334490327,-18.51820010701893,0.6057885204489053,0.6723144674126709
TC_GR,0.652824812310006,0.6223910580353393,-4.661856243940468,0.27118877878935643,0.2921181310163977,-0.8367158192285299,-0.8275007543122117,-1.101337479768779,0.21324264475633148,0.2181298850581047
TC_OT,1.4002096616626307,1.393491164265521,-0.4798208140580944,0.10540210811393895,0.10590162788794658,0.09752147333467306,0.12244651978178671,25.55852121058114,0.9164910298540003,0.8951439126925945
dum09,-1.148959897058351,-1.1321155214716587,-1.4660542661078462,0.3599697775581847,0.3648235041059016,0.1826504779029734,0.21856159505989933,19.661113165004938,0.8601537568605402,0.831452493160383
dum10,-0.6181548233981168,-0.6240369081564101,0.951555263446521,0.21064267263481196,0.20800389904330863,0.7588129363365395,0.7495740801014563,-1.2175406866002128,0.08514860895583855,0.08633415797889653
dum11,-42.332771173811864,-37.343418495037824,-11.786028980452338,0.9999999502060194,0.9999994529524178,0.6492011848550809,0.7058101368739949,8.719785690402052,0.2834232885113397,0.2439163623344497
dum12,-0.058327766430273334,-0.04385734693980224,-24.808800981209256,0.9070222190791011,0.9298806841646348,0.9877623191558866,0.9992892457315835,1.1669737093785328,0.03173000488876228,0.02954082240973213
dum13,-0.26146407593747184,-0.30976541448422745,18.473412981715583,0.5693365455243045,0.4983672624471539,0.7169519682112865,0.7624456137122194,6.345424452133718,0.08350449538613915,0.0638727841148232
dum14,-0.6867123557420599,-0.6826480383536393,-0.59185150149639,0.1966080935518787,0.1994319583190517,0.48711943314432316,0.4873860536717707,0.05473411843303145,0.28603627562907097,0.28206371559335885
dum15,0.3128803678344914,0.28110712503414514,-10.155077169032797,0.5722062128248029,0.6126238524320315,1.081299037985985,1.0980842917684261,1.5523230108208668,0.0429649975772599,0.0386814341409214
dum16,0.6138883321003461,0.6036438160627187,-1.668791456351197,0.32762754761549806,0.33646302402211037,1.673748956489354,1.6783167907528462,0.27291035766039806,0.0037295722056331485,0.0034980174414280816
