,big_param_persist,small_param_persist,persistComps,big_pvals_persist,small_pvals_persist,big_param_pivot,small_param_pivot,pivotComps,big_pvals_pivot,small_pvals_pivot
awardAmount,0.19718795994216712,0.21159169061807392,7.304569041705817,0.015764343291058622,0.008687195840780372,0.1756331078908343,0.1580800588348194,-9.99415729005097,0.017851792180877003,0.030271115777439038
TC_TF,-0.5447706713604442,-0.5206090634609496,-4.435188817921557,0.17434866861814868,0.19058724351168266,0.018596471855444004,0.022348359780909773,20.175267408949008,0.9575718326566466,0.9488595890218413
TC_DG,-0.7062306908035628,-0.7042088095007671,-0.2862919056229552,0.08963894013188052,0.08816826209505842,0.3974237824020971,0.4047930419835999,1.854257321230689,0.23974801371494192,0.2305062853833254
TC_TS,-0.933971627944769,-0.9038300724261417,-3.227245305615401,0.07940323695823967,0.08663162323756302,0.3996098597285167,0.3798085461829043,-4.9551614064439775,0.30043642031055917,0.3234845658339779
TC_BE,0.3253475320084538,0.2568550876755214,-21.052086644122046,0.5202123351363991,0.6083190750020884,0.300391269319186,0.36747516531278546,22.332172351626593,0.5288342956399905,0.43945586680694615
TC_RE,0.3181942183227011,0.22636919766167957,-28.85816755095654,0.42350694003440226,0.5659184595028617,0.5411532008940224,0.6038983096043956,11.59470342348783,0.14142872313225205,0.0992172820174699
TC_ME,-0.4807252822787947,-0.5541654029031708,15.276941598795476,0.3868746642380485,0.31554753012243864,-0.2630917810857535,-0.21559738551145638,-18.05240565793902,0.6094508754223766,0.6757416067343778
TC_EE,-0.20287276208485697,-0.26160690077813514,28.951219517931666,0.6855003553970884,0.6017268910785948,0.2667164517730536,0.3173920570075239,18.99980481053702,0.5437040024154784,0.46740299791399254
TC_GR,0.9479220456675712,0.9107131184470817,-3.9253151027081814,0.08258695931846445,0.0938665079698037,-0.11201119463576938,-0.0886252299196468,-20.878238815475108,0.858858025844888,0.8881091812665105
TC_OT,1.5813434980940106,1.5526457918389807,-1.8147673980776005,0.047539378805302054,0.051061197753461525,0.8980001012287083,0.9299622883385098,3.5592631967489217,0.29934410857656746,0.2824592213466759
early,-0.999719383044798,-0.9948333408499662,-0.4887413685979169,0.007261684555489093,0.007508182228017181,0.0454448789516131,0.05074227772122694,11.656756254657829,0.8880873775412981,0.8749428266677975
middle,-0.5516997322859931,-0.5517470167677986,0.008570691453762314,0.07184557962425978,0.07093359469828671,0.03847164917284469,0.06212324485439994,61.47798753126964,0.8909191683207566,0.8247314813925188
