,big_param_persist,small_param_persist,persistComps,big_pvals_persist,small_pvals_persist,big_param_pivot,small_param_pivot,pivotComps,big_pvals_pivot,small_pvals_pivot
TC_TF,-1.098905616569521,-1.066045673310653,-2.990242543435872,0.029588607664729906,0.010626974843268258,-1.044615355468304,-0.4126253982956847,-60.49977667514723,0.021049411880730864,0.27139026267555055
TC_DG,-1.163204379526893,-1.2718045281957762,9.33629124686187,0.03353923457236381,0.004992244809557246,-0.6982923805104813,-0.13413887483691472,-80.79044271701008,0.13234947303034586,0.7254826060682268
TC_TS,-1.3549234500944876,-1.4734838369328025,8.750338392183481,0.025240481832597823,0.005191878829818738,-0.5542356370433017,0.07179192025249151,-112.95332083578784,0.2390115014882076,0.8534862780500417
TC_BE,-0.36585088342601524,-0.38037937894914803,3.9711522320461574,0.556738069610562,0.45671700955465266,-0.8289364268231799,-0.10821882739580466,-86.9448580260198,0.15809868845246677,0.8286894017277032
TC_RE,-0.3784259936594586,-0.3878671814956384,2.4948571172084524,0.4588767534514412,0.3467339626817403,-0.5074654663475633,0.16681010633054583,-132.87122324424288,0.2854183287610994,0.6632771227417229
TC_ME,-0.9919010322218961,-1.1583236127639414,16.778143699402385,0.1461811066905843,0.0492706013428825,-1.3311676380836508,-0.7935806473446708,-40.38461989001553,0.03444981859669915,0.14962034972890192
TC_EE,-0.7531814650798588,-0.8845097200605858,17.43646930647748,0.22807216030764565,0.08474636067148288,-0.7863026904902858,-0.0917443200184385,-88.33218795662103,0.15232506631571055,0.8393602289598202
TC_GR,0.22833664570118256,0.3596239260726025,57.497244898320766,0.717108092096576,0.5301815258725089,-1.2891736927159299,-0.5969794395352848,-53.69286210940162,0.06465514849150915,0.36207672519109624
TC_OT,1.0282216137189903,0.9320001557953614,-9.35804661561276,0.2458854601025564,0.2638480028620426,-0.3197793058812966,0.13186854368728868,-141.23736003612404,0.7361458931386665,0.8854113035383049
ForProf,-0.28563224784948055,-0.3104620856267118,8.692939247642588,0.28600915780418934,0.21942078128411224,-1.1342059838067835,-1.0149086682437833,-10.518134912548913,2.316761016795018e-06,1.4727390821875328e-05
awardAmount,0.17650668124088095,0.15588850489149686,-11.681244134462084,0.03344162769315071,0.03373249076440909,0.11759652838229484,0.20989040679888174,78.48350600669818,0.12001122522496402,0.002129992369905889
