,big_param_persist,small_param_persist,persistComps,big_pvals_persist,small_pvals_persist,big_param_pivot,small_param_pivot,pivotComps,big_pvals_pivot,small_pvals_pivot
dum09,-1.1239971097223311,-1.1321155214716587,0.7222804826725169,0.3686605557732051,0.3648235041059016,0.24995379675210558,0.21856159505989933,-12.559201780535387,0.8100331690495,0.831452493160383
dum10,-0.6210936921143717,-0.6240369081564101,0.47387633772593823,0.2106847946013949,0.20800389904330863,0.7274825941694765,0.7495740801014563,3.0367030234174033,0.09697039417762299,0.08633415797889653
dum11,-33.014511859216555,-37.343418495037824,13.112132792636709,0.9999957668426547,0.9999994529524178,0.6807991183841051,0.7058101368739949,3.673773630796417,0.2610483200208218,0.2439163623344497
dum12,-0.046961037850072336,-0.04385734693980224,-6.609076486296851,0.9248723340468209,0.9298806841646348,0.9785213588121654,0.9992892457315835,2.122374410368355,0.03365771187486494,0.02954082240973213
dum13,-0.31954998910375393,-0.30976541448422745,-3.0619855901010675,0.48717114453722987,0.4983672624471539,0.698114384772841,0.7624456137122194,9.214998335883175,0.09082280818859631,0.0638727841148232
dum14,-0.6803636872775308,-0.6826480383536393,0.33575440882938373,0.2013210473384277,0.1994319583190517,0.46613210715289194,0.4873860536717707,4.559640109044756,0.3054106268270258,0.28206371559335885
dum15,0.29203788201579167,0.28110712503414514,-3.7429243446764406,0.5991523233507225,0.6126238524320315,1.0773605344889505,1.0980842917684261,1.9235675167279076,0.04328263521644605,0.0386814341409214
dum16,0.6071786691102158,0.6036438160627187,-0.5821767508198598,0.3341164890251547,0.33646302402211037,1.695234394776858,1.6783167907528462,-0.9979507303613088,0.0033230069385692114,0.0034980174414280816
TC_TF,-0.6922233899531373,-0.6989422981484009,0.9706271548724357,0.13520117363365483,0.12975195884042653,-0.5261521176896913,-0.5736541547426969,9.028194595430836,0.2038248993466215,0.1633048533143927
TC_DG,-0.7529988551295738,-0.7455101784338389,-0.9945136894592226,0.12298955014806189,0.12586448486770557,-0.14478031115231352,-0.159998303338412,10.511092333603752,0.7267223573890735,0.6987146778829931
TC_TS,-0.9097618219197078,-0.9180565987461904,0.911752573764815,0.1109420484009179,0.10622304460739668,0.017137103831849073,-0.05452013982278251,-418.14092017962554,0.9685552531588766,0.8992948993858847
TC_BE,0.04756441314274266,0.05045273189402123,6.072436429753937,0.9347145388281323,0.9305377173040194,-0.29684533306258876,-0.33503535910340826,12.865294409990698,0.5929289951115397,0.5449144111529768
TC_RE,0.018221079689324442,0.029960100951749634,64.42549762461645,0.9699759079198067,0.9506312736357566,-0.08534537090707621,-0.053949581686384335,-36.78675115827374,0.8478963974793005,0.9032828330738821
TC_ME,-0.5700738324944793,-0.5542181298598489,-2.781341947454496,0.37155980412488643,0.38363633746995496,-0.802596454635217,-0.7930847528734207,-1.185116344193095,0.17660548109059604,0.18223641567652105
TC_EE,-0.3150601148344366,-0.31277060517509087,-0.7266897812656624,0.57626883911256,0.5790793453637328,-0.20898315975461826,-0.21139869334490327,1.1558508317709713,0.6777891124958471,0.6723144674126709
TC_GR,0.6309119495660481,0.6223910580353393,-1.3505674661210012,0.2865441103547455,0.2921181310163977,-0.7965936064538325,-0.8275007543122117,3.879914125342718,0.23800307477970828,0.2181298850581047
TC_OT,1.386840021389521,1.393491164265521,0.4795897705155714,0.10818214701856113,0.10590162788794658,0.12948757313333895,0.12244651978178671,-5.437628631978268,0.889542742183113,0.8951439126925945
awardAmount,0.1865225781523751,0.18594737020102406,-0.30838516014996614,0.02575525025037773,0.026477824645622365,0.12297663701437025,0.11907077918865361,-3.1760974446392067,0.10605818047740373,0.1154599560618277
